delegate,voting_power
0x406b607644c5d7bfda95963201e45a4c6ab1c159,2315162.650108859
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,2092332.3410161608
0x429f9ada43e9f345cbb85ec88681bb70df808892,1771464.2728631694
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1270416.03203124
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1245283.5747387467
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,900201.8207950196
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,730947.013086127
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,669996.7994782026
0xa6e8772af29b29b9202a073f8e36f447689beef6,568375.8536898934
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,512456.6596278386
0x45a10f35befa4ab841c77860204b133118b7ccae,502901.8344871679
0x8f73be66ca8c79382f72139be03746343bf5faa0,442164.3183871229
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,421425.8810614912
0x6cea573473348367a5f66e0f261bfa25799e6a60,383230.2033489756
0x885c327cad2aebb969dfaab4c928b73ca17e3887,337185.0
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,296130.2044780028
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,292188.2352872208
0x7ae109a63ff4dc852e063a673b40bed85d22e585,291763.78621367004
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,270168.68855981226
0x62a43123fe71f9764f26554b3f5017627996816a,270002.0926648947
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,259755.4449688904
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,259015.52847047744
0x13838884271ec954cb036d0b29d404afab5eae2a,248663.673439186
0x4f41877773e44f2275da1942fee898556821bf66,223404.58755026583
0xdb5781a835b60110298ff7205d8ef9678ff1f800,215923.01940756204
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,183122.32581344416
0xdab0d648a2a771e6952916a822dddf738b535f5a,177892.9979631241
0xd23199f1222c418ffc74c385171330b21b16e452,153617.24709972172
0xb7abf554aefd4686639afcf2a653adfda3d9b038,151236.08992989696
0xfc61965861b679c5aa728d41fa6ea0b29544f554,149933.20339580753
0x7899d9b1181cbb427b0b1be0684c096c260f7474,130638.17152952828
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,130615.9269253546
0x523d007855b3543797e0d3d462cb44b601274819,126914.58877167224
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,125187.23038152776
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,123573.67121552282
0x94db037207f6fb697dbd33524aadffd108819dc8,110006.81507031404
0xeef440ea127a0aabf70601c6c68c425c29d02018,109083.1338459615
0x9e26e1b35164afb1332592af393edf5f2a2c7f51,106121.00573770184
0x062a07cbf4848fda67292a96a5e02c97e402233f,103533.83890355428
0x0331969e189d63fbc31d771bb04ab44227d748d8,102662.43019912273
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,90272.76591997624
0xb55a948763e0d386b6defcd8070a522216ae42b1,88659.63614858556
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,85412.78044257365
0x70d95a4e6f514149af97de9a107d12bf1cf57169,84488.19110073736
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,83203.83457935989
0x1372eda77df5a048db8af4db3d8680ff56388824,81173.41518582687
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,70867.82877821501
0x0f9457824adb0649f57b91f21fcaf598b7ed9230,69839.88652573313
0x1d1a13b16667c284b87de62caeeff0ce89e342b2,62442.8899321202
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,53314.412355936576
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,48708.71423397895
0xc20687cd6fff6bcfe8032fda567c35f55543c2ac,46140.859387617056
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,44674.36849414017
0xdf629daa1e3a099d4c87d7ba855e9561d2300032,41309.59025516253
0x8c580556fdb1f57853e49f409ae9b89f7658e7a2,38122.703837394365
0xf3f527b70af6012f328d3ede7fcd3f5f3ca6cba2,35680.436875265776
0x4ac799e9b0e252bc45d499857c84809a5a444ae0,32660.35545607073
0xe254f0efc830bdfaade07ebc99a1b355530bb625,31203.376398803364
0xe7589a9435e27bf1443ebb279083f044c054e9fe,28609.571485971966
0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,28279.610897939427
0x2fd8bd701461684957a9d6a9d15f9d5cbf17a58d,27943.65472456117
0x6fc69da059944b4895d65f385b9a26b1285cab88,27137.815101335127
0x0f97258b5b506b210ba05f4c1f3c3cf84cc44496,25009.519811779035
0xfd4f24676ed4588928213f37b126b53c07186f45,23922.578407405646
0x2345f4e0cdf00d427d773413dd4617d0156c29a9,23490.67808425865
0xa018feb6840781436e5440de92f91659bce036b6,22489.0887670909
0x33d66941465ac776c38096cb1bc496c673ae7390,20289.20800292573
0xd70333d48d72082b211d05340c8e4f9a630b315e,19935.795224821835
0xbb23d0fa604cc273c029ab0966accfaa4254deaf,16683.022892123656
0x99b8c31ded78266f66833a8c1997cf30c44d60ef,15262.86013352956
0x070016d3cb1a7dacbd7321ee1bedb8ddfeee4bf9,15217.0
0x2ebeb7554d97101ce33f2e7b511b236661848fac,15000.0
0xb11af3eaac502fac3c613b03c9a352c08ea5f765,14521.154677882469
0x265c328bf0cad7f6fcddd375a4c02754963e3a2e,14480.997932269576
0xe31b7439693889cae4490eb6e7ca88fb23b1d11b,13128.79047969104
0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,12889.18464198817
0x7fe02ca835b711928505ea6725ccca6dce6db9e7,12480.02655382793
0xcb726f13479963934e91b6f34b6e87ec69c21bb9,12133.045616680864
0x53b015573630d248a32b11b21e5443efb92d9cfb,10986.160813839424
0xf5ecab5d28262c29a25d22d0e80147a0b381fddd,10876.143069126174
0x24dd242c3c4061b1fcaa5119af608b56afbaea95,10850.92943414978
0x5347714a92f418b5ce26348b793ebeb5f32d5cd9,10725.958560518497
0x180efb3e67f9ac37c95e3bba2fca41b594cba562,10088.606312855682
0x152ac2bc1821c5c9eca56d1f35d8b0d8b61187f5,10001.799504666033
0x0b411e641a36be7a99f9a86c2fbb8eec3ee560f3,9947.02294461898
0xc49830add09b7b13758537fa4e8db73fa5fd4bb4,9867.486376745272
0xc5fbc6a76a4b462911787529f144561cbcde165a,9645.134566524974
0x6b1790513ce736109c13efb3dcfcf436f93b0a62,9438.781399736432
0x572b4de5be467f6e7210f77940d462b9b8ef3ea5,9042.834288351529
0x4e224e7e9e6084877856f147ce06a33ccb88eeff,9002.571599747513
0x025376e7e7f161a198fb5fc90a220a553836d11a,8963.187241954143
0x47f7ea0dd4418aa1cec00786f5c47623ac37ba42,8955.347895686631
0x91199826dbc27ae3033357d91b6fd3b7eb4d2149,8789.292553284027
0xe885626097850ec1c5759d4bc8718c8762c68077,8755.148100147071
0x6ee25007b73fa79902a152a78cab50f4f7fa9eff,8693.032423078434
0x1e39cc29009ed4760c186d8771295c1e224882d4,8436.156616703582
0x0c8d713694e5741b10929da5b398eed32e968cb3,8388.710879830302
0x174001088ac628d8b75d9c9cb94b904220bd5b56,8184.941638530258
0xfc10a71b1e7974401d840fd15cebf08ed7e115cc,7807.549604868244
0x66fda6b697155fad61694713f4d6b0c02736e2a3,7749.498631369537
0x0e66cf7a7e7a7f4574670f6c2c9d463e1478a06c,7715.662286796704
0xf33364a83b6002d5070ec5fa31f5d9eb93572732,7665.958958185685
0x53df7c1a39248589013c3bda3d0d1cc9fab1651c,7595.092585114735
0x25b65e29930d163e93cb6a6a9d3a37cb58640f06,7585.230379757599
0xccc4e8ad313df8150211b1b934725345924ab81d,7567.020117930697
0xdc7aa225964267c7e0efb35f4931426209e90312,7501.402220192433
0x2afccecb86504de8023def0cac5a7fbc240830bb,7477.97485246904
0x54e250ea9b59f4d627b7c35570e7acd688916ba6,7477.66485246904
0x3035a1bbd824041b07f8ab2297a71a81e00127c5,7477.66485246904
0xf389dd1f828525b449d63d14157f2d3a25ee0a41,7477.66485246904
0x945d5bcda8dcd9cd8b221fd23cf4b6c0e7e50bd5,7360.315916008835
0xfa8343c666c7b4e617e502c7070a31c52d5a46ec,7340.210318013101
0x03ce77d68c5ef952d91ff53c336ffa260f43caa0,7333.484019698691
0x0b5dd26f44d36141d97a3bf6841e7ba63c092af9,7331.1651194665
0x5c5a4ae893c4232a050b01a84e193e107dd80ca2,7331.1651194665
0x36aa7d15a2c4ceb8357aeec2cf628f1d8af7ac1a,7331.1651194665
0x02d92c87d262a55a38a3f19402f2282d024a8b9f,7331.1651194665
0xe626e8ca82603e3b44751f8562b5ed126d345140,7314.65707534474
0xdbe17ce4f29598d399f4a0e948861506eee90cd2,7302.165119466501
0xda36cc4136a24035d2fa1e35873cfb6b4ebf4321,7298.822415066185
0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,7257.668374651939
0xaec80b4fbe227198720b1d1b82a12968baa0b144,7205.275630240653
0xb3621f75564bd22e0621cf3ab341e489c510b29c,7146.863419793397
0xf71bcb7eb5715a239d412551b9cef0ea118f5c18,7128.91629283
0x86a9d5aa89d8018e378f27c1a6c09e1623318767,7000.0
0xe62e462f310723818196c0e551b747bfa5645624,6454.406329200965
0x84f918ba377cbd0385b4ef28f6b2b6d7e9b54a4b,6378.386655374499
0x211a26a3fc01b01b217b76c391902e42e3e1ee91,6355.548615665767
0x89929f3a56bb489107b73946c60b19f29d823ff7,6353.694902552144
0x220a6cb04d48ca2c33735e94df78c17f8b0f7c9f,6287.687864492489
0x4925c8d00e2c94dd9b00d299b249d3fa6e1c2bf4,6251.102827311902
0x17e33637f6b64e9082ea499481b6e6ebae7eea23,6194.600415236132
0xf70ef4fc0fecea687083f66ea835932bfde82282,6126.436195738662
0x3136043b0a2278569fcac322b7accf1395281b8f,6026.668913419165
0x958c20a43f5206f186b0195ccb61acb724b2ee1e,5912.880480194171
0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,5813.241371961281
0xec3124f5d4161c3db98cc0c31b3ff5a1e3472a25,5719.850412808849
0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,5563.94273672609
0xe64d330cc8654520815aa3ce90613d89b855e3a0,5248.148590868198
0xabe780bdc3872b4dec16bd44b2bb999f9151ae28,5248.086210134751
0x0408d2522d4a121f12bbf6967e8abf31112396eb,5210.549963200376
0x79af508c9698076bc1c2dfa224f7829e9768b11e,5011.683975269209
0x7aef53642e38b4d1d2adcc27fd7e23906a6703a8,5007.77461380854
0xa0f055cd4feac4e3231cfc21a2f5a7a9d67b6fa8,4799.960178391262
0xa3ef006a7da5bcd1144d8bb86eff1734f46a0c1e,4695.856702626633
0x46d5fdc9283fecd79830570789744ed8bbc3725f,4651.867362080441
0x5b4df17ca5a3339d722028a585582693742e5b5a,4631.607664433056
0xae615ca6e787a06379c91cf8098002852b741c16,4619.504247409274
0x47b982b6fbd7cd7f6ec19a2f2dad47e38097c3f0,4608.871657080535
0x5f367bf126fda56d88ba88a8978d5496c66b3569,4509.4982863827545
0xa2277f4ae7e6380de426fa334b05d4ceb39f1d47,4508.4631647388
0x67a16655c1c46f8822726e989751817c49f29054,4470.355213133591
0xe3cd50da59aa650d2c26e2c9523777f03bf1d54e,4469.309687142065
0xef228c1955efa79fb8f940196263427cc6ab6285,4350.812754292334
0xd39ea6043d1fa03f5be2beb2cfe65faa4ef0e595,4344.749080264344
0xdf4be75f9c675ef83357b18d2dd8d0d69cb1e91c,4267.604996307204
0x4e1700bd150e07027fe5a2dbad5942fa4d238056,4259.006090545215
0x1640e916e10610ba39aac5cd8a08acf3ccae1a4c,4253.686873474994
0xd66164c4b658f3704b5caa67b33f07f3842ee063,4246.466875421955
0x3b3525f60eeea4a1ef554df5425912c2a532875d,4191.018842149952
0xecb0b10c45a48b78b7459b71e396e705d9df84f3,4139.80509560361
0xb77901819b46c06e4e20eb79587ff2f179cf8d5c,4131.062296764046
0x355382c41debac9ff3161eaa37472e8efeb0db6a,4112.00652877269
0x8dc40cadd2a94163808cf2267aa87edd9dc8c39c,4019.958092149939
0x3c36e10c0048c298b87eb26601a374aeb86b1b93,4005.841540398698
0xca1694c2e3757b8eeb1ba5eec6dfb3f8d131310c,3929.7843849865294
0x6f133b985501dbc3a697fb5244924b57c5ac8c72,3892.346568523608
0x31562d5959b37e39702c0f94d06ef155489d9359,3889.555280762272
0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,3864.7711308727016
0xe4012a6392527d6e24df2b90b56c3fdb3f5598be,3842.6368853288336
0x7e2d0d1c12cb1be7440386fd49d3cea6c744fdd6,3829.165119466501
0x5b3bffc0bcf8d4caec873fdcf719f60725767c98,3767.61091609943
0xa3afb5812f0fa35bddc3cce28a4586fdf293c326,3765.180359479265
0xdc0046b52e2e38aee2271b6171ebb65ccd337518,3764.2212348643134
0x1f6ac0a3fb68c97809ddd9a2f0208c02293a9398,3647.5153352829648
0x972e572e08753df5d7e82a62725c5cae96a4af4e,3600.0
0xa80481e3f9098602954b2e5cf306e6dee053ef3e,3570.803106428337
0x8ba6fb982cb4b6a240065376b944100bce31b9d6,3569.161955625825
0xb2be6d8e872c7b08085d9dce6afcbd0286c75b0a,3565.150613946072
0x908dbd31ed8ac9ae70db0228c0ca0df59af8fb56,3561.4110253488534
0x8d07d225a769b7af3a923481e1fdf49180e6a265,3553.9250653376225
0x6ceb397b68059ca73049874d0a30c62500ae9877,3544.239023237954
0x66ca767f843c2af90e9f6269033c1d6ea999fde2,3487.443156485496
0xed368f749162237c2997eadb881ac92505a3fcaf,3480.060002657811
0x7565deddcb83a14b185eb9520914bb918cdfe983,3469.87745086666
0x4c37700d949db46aa11a9f1627070f9af31f8011,3451.879045716935
0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,3444.6897274632943
0x0cf30daf2fb962ed1d5d19c97f5f6651f3b691c1,3429.482433050019
0x0ffa84c59169853f698b3d5bc98aafb9a0cbc0e9,3390.288916853419
0x2d9d84f4d8a4254ea23fe18825193cbd1b21b749,3258.7187689540533
0xd754f49ff25610674e7922a71c2753852140c3b2,3246.61823765798
