delegate,voting_power
0x406b607644c5d7bfda95963201e45a4c6ab1c159,3096045.7091884115
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,2571931.72531767
0x429f9ada43e9f345cbb85ec88681bb70df808892,2318311.300426476
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1425586.9119551615
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1306119.1382908344
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1247034.11626699
0xe13c54214267675428adf7e0af9da433f5ead460,1000297.2923219462
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1000000.0
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,863059.5534276814
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,850384.9752339119
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,664413.0776513919
0xa6e8772af29b29b9202a073f8e36f447689beef6,661705.7555673687
0xe48c655276c23f1534ae2a87a2bf8a8a6585df70,644046.466190764
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,634957.0403555208
0x8f73be66ca8c79382f72139be03746343bf5faa0,552449.4066518978
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,537052.5123460225
0x45a10f35befa4ab841c77860204b133118b7ccae,520244.086881076
0x6cea573473348367a5f66e0f261bfa25799e6a60,496890.1968193674
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,459249.4092890609
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,367125.8293589836
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,361770.7403323216
0x7ae109a63ff4dc852e063a673b40bed85d22e585,359667.00770610216
0xd1c5980984bdbb0061b842fa81b3d38859850c39,353697.6730314032
0x62a43123fe71f9764f26554b3f5017627996816a,320159.98290116404
0x13838884271ec954cb036d0b29d404afab5eae2a,279756.85183701135
0xdb5781a835b60110298ff7205d8ef9678ff1f800,263904.6267426492
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,206606.23624882184
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,206236.5496508504
0xb7abf554aefd4686639afcf2a653adfda3d9b038,202042.27194631976
0xd23199f1222c418ffc74c385171330b21b16e452,198539.9195627873
0xdab0d648a2a771e6952916a822dddf738b535f5a,177009.15080258623
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,170500.84028600037
0x7899d9b1181cbb427b0b1be0684c096c260f7474,166922.46072701993
0x523d007855b3543797e0d3d462cb44b601274819,166490.9672822952
0x4f41877773e44f2275da1942fee898556821bf66,157460.43804044268
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,147621.6155339475
0x94db037207f6fb697dbd33524aadffd108819dc8,146621.3340763372
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,139920.53037155792
0x062a07cbf4848fda67292a96a5e02c97e402233f,134069.6994976349
0xeef440ea127a0aabf70601c6c68c425c29d02018,132250.5767471898
0xb55a948763e0d386b6defcd8070a522216ae42b1,117948.2475861175
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,117292.16019096196
0x0331969e189d63fbc31d771bb04ab44227d748d8,112724.05461727518
0xfc61965861b679c5aa728d41fa6ea0b29544f554,105725.14331753
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,97505.26600199292
0x0f9457824adb0649f57b91f21fcaf598b7ed9230,92932.26460029598
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,92036.1969475316
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,90080.20348466995
0x1372eda77df5a048db8af4db3d8680ff56388824,84282.1965180862
0xac389498819bb159c97568f127c99814a1b3d3cd,81812.1870211748
0x1d1a13b16667c284b87de62caeeff0ce89e342b2,78676.94116386429
0x70d95a4e6f514149af97de9a107d12bf1cf57169,76647.46800253482
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,72392.26558848312
0xc20687cd6fff6bcfe8032fda567c35f55543c2ac,69208.5526187284
0x4ac799e9b0e252bc45d499857c84809a5a444ae0,61450.33692031506
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,60209.42395746908
