delegate,voting_power
0x406b607644c5d7bfda95963201e45a4c6ab1c159,2301867.151419073
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,1917490.9084595584
0x429f9ada43e9f345cbb85ec88681bb70df808892,1637897.8220015066
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1129794.447219714
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1054560.5790092358
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,858194.0295159911
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,659046.7856927403
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,628606.2823118322
0xa6e8772af29b29b9202a073f8e36f447689beef6,502643.7994941678
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,472797.4778780853
0x45a10f35befa4ab841c77860204b133118b7ccae,439648.8521025202
0x8f73be66ca8c79382f72139be03746343bf5faa0,421009.4602006502
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,404134.1223170848
0x6cea573473348367a5f66e0f261bfa25799e6a60,346964.2881942071
0xd1c5980984bdbb0061b842fa81b3d38859850c39,337185.0
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,288552.3311740557
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,284303.001505018
0x7ae109a63ff4dc852e063a673b40bed85d22e585,274525.10184589407
0x62a43123fe71f9764f26554b3f5017627996816a,252561.287592772
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,235853.3256253295
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,235038.88585200493
0x13838884271ec954cb036d0b29d404afab5eae2a,234186.48560419743
0xdb5781a835b60110298ff7205d8ef9678ff1f800,195856.90218047125
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,194789.2953139892
0xd23199f1222c418ffc74c385171330b21b16e452,160804.7578040504
0xdab0d648a2a771e6952916a822dddf738b535f5a,157091.09194978137
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,155184.9580744239
0xb7abf554aefd4686639afcf2a653adfda3d9b038,149756.83677429482
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,142959.84103998909
0x523d007855b3543797e0d3d462cb44b601274819,125984.78741141196
0x7899d9b1181cbb427b0b1be0684c096c260f7474,120967.92235677152
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,118175.87006707676
0x94db037207f6fb697dbd33524aadffd108819dc8,105536.7018214108
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,105472.58013298232
0x062a07cbf4848fda67292a96a5e02c97e402233f,101727.44375396996
0xeef440ea127a0aabf70601c6c68c425c29d02018,98651.45793107516
0x0331969e189d63fbc31d771bb04ab44227d748d8,98123.75627460294
0x4f41877773e44f2275da1942fee898556821bf66,94029.20395874724
0xb55a948763e0d386b6defcd8070a522216ae42b1,89997.81422831253
0xfc61965861b679c5aa728d41fa6ea0b29544f554,88807.76730816209
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,83958.41781809543
0xac389498819bb159c97568f127c99814a1b3d3cd,80100.41781780536
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,79618.86649587868
0x1372eda77df5a048db8af4db3d8680ff56388824,74587.53657962647
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,72126.76309272737
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,71049.85772888918
0x0f9457824adb0649f57b91f21fcaf598b7ed9230,68859.23430726095
0x70d95a4e6f514149af97de9a107d12bf1cf57169,54565.95829175535
0x1d1a13b16667c284b87de62caeeff0ce89e342b2,54308.4748911768
0x0f97258b5b506b210ba05f4c1f3c3cf84cc44496,49926.45
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,49011.40129975016
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,44674.36849414017
0xc20687cd6fff6bcfe8032fda567c35f55543c2ac,44473.57083808779
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,42188.09994620487
0xdf629daa1e3a099d4c87d7ba855e9561d2300032,41443.22703725156
0x8c580556fdb1f57853e49f409ae9b89f7658e7a2,34250.342627584534
0x4ac799e9b0e252bc45d499857c84809a5a444ae0,33701.54403464332
