delegate,voting_power
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,5031755.121502486
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,2183625.752893347
0x429f9ada43e9f345cbb85ec88681bb70df808892,1194216.4654534983
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,971298.5702867043
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,786024.3631166547
0xa6e8772af29b29b9202a073f8e36f447689beef6,771740.9365338706
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,670670.2062546194
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,556364.480235693
0x45a10f35befa4ab841c77860204b133118b7ccae,543960.5336614025
0x13838884271ec954cb036d0b29d404afab5eae2a,486042.0700701968
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,469695.9025420671
0x8f73be66ca8c79382f72139be03746343bf5faa0,450006.1379522248
0x6cea573473348367a5f66e0f261bfa25799e6a60,434809.8860034102
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,341970.38029764587
0xdb5781a835b60110298ff7205d8ef9678ff1f800,340498.4087385647
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,305124.4604782437
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,268038.801783282
0x1372eda77df5a048db8af4db3d8680ff56388824,223974.1260385972
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,219296.203310857
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,183418.5108158551
0x7ae109a63ff4dc852e063a673b40bed85d22e585,174994.7065440654
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,173371.35172194653
0x62a43123fe71f9764f26554b3f5017627996816a,156066.40970023882
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,155071.92924943287
0xd23199f1222c418ffc74c385171330b21b16e452,144567.1252265533
0xdab0d648a2a771e6952916a822dddf738b535f5a,135868.40860271992
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,132376.24140728984
0x94db037207f6fb697dbd33524aadffd108819dc8,130238.07375393868
0x5cb46458a45cde5a0eaac163a5f39ee0a314a649,118889.41709001391
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,118239.2471668739
0xb7abf554aefd4686639afcf2a653adfda3d9b038,114255.3851596854
0x7899d9b1181cbb427b0b1be0684c096c260f7474,109184.70227649568
0x70d95a4e6f514149af97de9a107d12bf1cf57169,89356.87152720358
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,88548.51402435113
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,87826.53935261993
0x062a07cbf4848fda67292a96a5e02c97e402233f,87287.54227097033
0x8c580556fdb1f57853e49f409ae9b89f7658e7a2,75682.15743028632
0x4ac799e9b0e252bc45d499857c84809a5a444ae0,75576.64611535738
0x0331969e189d63fbc31d771bb04ab44227d748d8,71887.8214711808
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,69143.76044435184
0xeef440ea127a0aabf70601c6c68c425c29d02018,61070.39870123735
0x0f9457824adb0649f57b91f21fcaf598b7ed9230,58103.70436508976
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,55782.42046773691
0xf3602e9c97251d8c0df4088d7ee2ff0d6e0aa58e,53137.61010357285
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,50764.8536569096
0x1d1a13b16667c284b87de62caeeff0ce89e342b2,41559.77687789294
0xdf629daa1e3a099d4c87d7ba855e9561d2300032,39816.97331445252
0xe5b314fa02f366b136685ef322a91586ef2364de,39509.73683647947
0x523d007855b3543797e0d3d462cb44b601274819,38020.72003623849
0xfc61965861b679c5aa728d41fa6ea0b29544f554,37178.16981301208
0x265c328bf0cad7f6fcddd375a4c02754963e3a2e,35548.206203109454
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,33543.651556344295
0x152ac2bc1821c5c9eca56d1f35d8b0d8b61187f5,32431.79950466604
0xb55a948763e0d386b6defcd8070a522216ae42b1,31199.7027106986
0xc540eb6c7b3e44ef8a45db3ad8618404baed88f6,28533.84241438872
0xd0287147bce50fbcc97a2cf88ae7fd0a0e57f4fc,27939.80637572977
0x4a40eb870dcf533d4dc097c3d87aafe9f64490a1,27079.062015506963
0x51064197a20a4b1b8ba92b747f4b56d6759fcfce,26942.320932209142
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,23069.16460043847
0x2fd8bd701461684957a9d6a9d15f9d5cbf17a58d,22643.051119436543
0x6fc69da059944b4895d65f385b9a26b1285cab88,22052.84885613392
0xfd4f24676ed4588928213f37b126b53c07186f45,21612.42967039762
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,20559.94048235633
0x7b9044d2862e1bcf5212f9d41583c291cd5419f6,19669.27734729946
0x5064fcca51e933d4bb45c92e9ab869cd5428d38b,18644.816689930583
0xd2d117e6dbbfdd74d6b865ff859a4611bd29f3ed,17787.546434296215
0xf1b3a985e3ac73dc81f8fcd419c4dda247d2292c,17783.572387070468
0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,17687.965096727115
0x509aaf71f59b61f6e2184f8c2db7da0bacf6d53a,17641.046701293675
0xfc3551f3b51f27ca60efb25f45ed95d4e80e7071,17641.046701293675
0xb512f6eda8d66092c5ab1d6c5ec718970e064683,17641.046701293675
0xc90c3a70654fd4a149a985f6cb47ab9bb8698ff0,17352.542669147962
0xc2332295cfbcd03531a77b00a019f39335ab8d43,17026.705024990024
0xb0240794108fd89c99bb828c9ebc0e7d9703c2f8,17006.984089743757
0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,17006.705024990028
0xf7463e7335033586683ac1f3df3080a0b38babe9,17006.705024990028
0x7773a2ee2461226000646112331ff43315f1e055,17006.705024990028
0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,17006.705024990028
0x954ba71601f6534ed776ed6ee75875b516eaba93,17006.705024990028
0x0960da039bb8151cacfef620476e8baf34bd9565,17006.705024990028
0xc4676e5e99b823e54b3e6c32c8143bb441633eea,17006.705024990028
0xdc6657a6e3ee8ec7004dadd99a7a030b975556f8,17006.705024990028
0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,17006.705024990028
0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,17006.705024990028
0xe53085d26544daf3ba8f66b2d1b108e285cc51f9,17006.705024990028
0x23c14e77e980e8d90851c72678ec5f4255af7874,17006.705024990028
0x63693a8544523d23ae490d88e88baa404c867574,17006.705024990028
0xaec80b4fbe227198720b1d1b82a12968baa0b144,17006.705024990028
0x352a45cc1aa286c643a9471a04435dd88a027d88,17006.705024990028
0x9eed555a7b54471a0808cec8d176980323674bc8,17006.705024990028
0x63dae0946a44eeead00c8b30ec206fda63f7dfe1,17006.705024990028
0x696d181a7961ee66c42f1ebeddc0b48b106c45ad,17006.705024990028
0x97b102e00d88f02debfd6b1e4b901dd6931bb982,17006.705024990028
0xab1e8a933d33d4e97639ee355197e0c90c97122e,17006.705024990028
0x0c387030a5d3acdcde1a8ddaf26df31bbc1ce763,17006.705024990028
