delegate,voting_power
0x3eee61b92c36e97be6319bf9096a1ac3c04a1466,10000002.432485836
0xf11b6a8c3cb8bb7dbc1518a613b10ceb0bbfc06b,5220397.554778706
0xeff8d84e0fd304550da242040ccd45bd44ce71f1,5008566.484308819
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,4909292.948605473
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,4897469.69951919
0x429f9ada43e9f345cbb85ec88681bb70df808892,4369333.983989392
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,2978306.821765683
0xa6e8772af29b29b9202a073f8e36f447689beef6,2781814.023114106
0x406b607644c5d7bfda95963201e45a4c6ab1c159,2559074.144169533
0x1689b49f4fcb3acd3f84d88bf9f03f2aec15d374,2412381.0
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,2374977.0398828587
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,1755547.5105734817
0x4f41877773e44f2275da1942fee898556821bf66,1603252.9508849643
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1406368.9361656855
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,1318937.406227865
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1254491.6586579042
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,1209541.2109859986
0x94db037207f6fb697dbd33524aadffd108819dc8,1187787.351127267
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,1183107.522443979
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,1179836.9062688958
0xb55a948763e0d386b6defcd8070a522216ae42b1,1133937.7175321684
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1028915.063813147
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1019300.5332006433
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1013883.21698633
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,1011859.1945056692
0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,1009463.1626646792
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1005519.6943623098
0x2b7839e74e8a9145e594810508006b3e856088f8,1004714.321855401
0xb79294d00848a3a4c00c22d9367f19b4280689d7,1000154.38415334
0x2deb7c0704f9696c976ed73d449badefab67c399,1000000.0
0xb933aee47c438f22de0747d57fc239fe37878dd1,937613.6684376046
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,843933.5992620292
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,813209.3518975823
0x8f73be66ca8c79382f72139be03746343bf5faa0,742677.9185199881
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,728323.9548293437
0x6cea573473348367a5f66e0f261bfa25799e6a60,572634.8907281522
0x45a10f35befa4ab841c77860204b133118b7ccae,554162.4429901021
0x62a43123fe71f9764f26554b3f5017627996816a,500715.5102928267
0x3471884f189fd7c63fe8c83601d28ce0cc1b3853,490800.85174384125
0x8f5415415d9200ccd8523f3ee88f96f476141cc3,460470.6940875673
0x13838884271ec954cb036d0b29d404afab5eae2a,376078.8006007354
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,374761.2168593112
