delegate,voting_power
0x406b607644c5d7bfda95963201e45a4c6ab1c159,2602916.7074848395
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,2569885.0136980065
0x429f9ada43e9f345cbb85ec88681bb70df808892,2316022.5114281224
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1569203.3071275956
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1530727.7071197503
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1218015.0941988064
0xe13c54214267675428adf7e0af9da433f5ead460,1000000.0
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,903301.0562003964
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,892100.6937833717
0xa6e8772af29b29b9202a073f8e36f447689beef6,672256.2482326668
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,658626.9778008725
0xe48c655276c23f1534ae2a87a2bf8a8a6585df70,630264.5211655772
0x45a10f35befa4ab841c77860204b133118b7ccae,605117.3975133314
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,571906.6707503061
0x8f73be66ca8c79382f72139be03746343bf5faa0,559369.2299851412
0x6cea573473348367a5f66e0f261bfa25799e6a60,536198.1010048824
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,488274.36323962617
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,468571.9571880515
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,386257.6929645694
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,382585.9865280524
0x7ae109a63ff4dc852e063a673b40bed85d22e585,373928.458983315
0xd1c5980984bdbb0061b842fa81b3d38859850c39,347113.73151370976
0x62a43123fe71f9764f26554b3f5017627996816a,321860.4549057608
0x13838884271ec954cb036d0b29d404afab5eae2a,303093.99617546954
0xdb5781a835b60110298ff7205d8ef9678ff1f800,280334.6131764562
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,243232.4954865315
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,225013.76174812284
0xd23199f1222c418ffc74c385171330b21b16e452,221550.45187765404
0xdab0d648a2a771e6952916a822dddf738b535f5a,210426.84837208592
0xb7abf554aefd4686639afcf2a653adfda3d9b038,199090.83335147816
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,173210.61527619514
0x7899d9b1181cbb427b0b1be0684c096c260f7474,169872.72940678062
0x523d007855b3543797e0d3d462cb44b601274819,169207.34980229332
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,157323.60619186985
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,150344.92237024708
0x4f41877773e44f2275da1942fee898556821bf66,149242.9862652502
0x94db037207f6fb697dbd33524aadffd108819dc8,141713.30433176638
0x062a07cbf4848fda67292a96a5e02c97e402233f,138036.59761535088
0xeef440ea127a0aabf70601c6c68c425c29d02018,135705.93628197897
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,123194.20344605295
0xb55a948763e0d386b6defcd8070a522216ae42b1,121921.1116989204
0xfc61965861b679c5aa728d41fa6ea0b29544f554,121541.18511458718
0x0331969e189d63fbc31d771bb04ab44227d748d8,117449.25200864808
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,105030.6937197105
0x0f9457824adb0649f57b91f21fcaf598b7ed9230,97215.70062772854
0x1372eda77df5a048db8af4db3d8680ff56388824,95993.8343201128
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,93822.70745678082
0x1d1a13b16667c284b87de62caeeff0ce89e342b2,82993.35857005602
0xac389498819bb159c97568f127c99814a1b3d3cd,81646.1119842846
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,81012.18691777324
0x70d95a4e6f514149af97de9a107d12bf1cf57169,80447.87625294678
0xc20687cd6fff6bcfe8032fda567c35f55543c2ac,60633.21737845683
0xdf629daa1e3a099d4c87d7ba855e9561d2300032,57398.83505164878
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,55994.20844896214
0xd0214b7e8a7821a5cb07024bc00d64ece8cc1067,54719.82000210853
0xf417ace7b13c0ef4fcb5548390a450a4b75d3eb3,54408.81326769969
0x0f97258b5b506b210ba05f4c1f3c3cf84cc44496,48078.60632278745
0x4ac799e9b0e252bc45d499857c84809a5a444ae0,47461.68990305373
