delegate,voting_power
0x406b607644c5d7bfda95963201e45a4c6ab1c159,3569932.8756913585
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,2919379.4507162017
0x429f9ada43e9f345cbb85ec88681bb70df808892,2287888.838809765
0xa6e8772af29b29b9202a073f8e36f447689beef6,1533902.9067885668
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1185255.532706574
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1157008.8169630738
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1106066.7100806397
0xe48c655276c23f1534ae2a87a2bf8a8a6585df70,1052863.1610602078
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1010687.4205728855
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1000541.3231634158
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1000110.3645075049
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1000001.3128569348
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,816745.0175544178
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,803728.1174314135
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,717606.145151339
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,580234.7953484204
0x8f73be66ca8c79382f72139be03746343bf5faa0,548821.7996821883
0xd1c5980984bdbb0061b842fa81b3d38859850c39,547870.7936569374
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,481186.3990227321
0x6cea573473348367a5f66e0f261bfa25799e6a60,467347.4756120117
0x45a10f35befa4ab841c77860204b133118b7ccae,464747.8222139813
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,446347.5659342761
0xad95a5fe898679b927c266eb2edfabc7fe268c27,429853.500277442
0xb074ec6c37659525eef2fb44478077901f878012,363572.880098529
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,353387.4622171969
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,350502.23410654784
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,337780.05971632025
0x1dd174bf2e090d0f1b1360ac8905780429b2642b,336483.79288598563
0x62a43123fe71f9764f26554b3f5017627996816a,324528.3734604315
0x7ae109a63ff4dc852e063a673b40bed85d22e585,319647.4955752411
0xc94ae9860b37170c08e51f453f8124a86cd7c0cd,281736.51929547824
0xc70abe97baf38782fa479b23311b611d0e82076b,265192.90278203634
0x38e77e487518851f47e8470433d69f3119304d7c,254492.22593256127
0x2a185c8a3c63d7bfe63ad5d950244ffe9d0a4b60,253641.6462565665
0xaa31cb426e2c83cda9c850874d166d7fca836b14,252930.94872461967
0x13debc7a8ef08a97531d0f9a7eabf2b0271c5054,249803.56565193384
0xa3ebc4a674ac613f797b45b4bdc1c1ddab13836a,240698.8796285335
0xdb5781a835b60110298ff7205d8ef9678ff1f800,239551.5636603284
0xc420c9d507d0e038bd76383aaadcad576ed0073c,227409.40965292044
0xe36e5afd431bbfd23598d2c37b018d2bde5eb5e1,215787.3045344452
0x9c8984a1b26ea82ffcc7a4ef058b303a85b7fa25,206098.95469236613
0x34b9422884969b3eeba798723429697053271c8a,204450.8425607253
0x3576aafaffe4c07f894447265b391856377157db,203957.99334489903
0x07963001638c2e8283ef7f3dabf4242eaf5d4f79,201435.50839376115
0x9ff6e05e9c5f4e2f5ed8fd771c98e0c07e933b85,200976.2514014596
0x6fd2bd90d50edee139103454116f252f6f5ec928,200882.2951284189
0x489863b61c625a15c74fb4c21486bacb4a3937ab,200669.10537261708
0x352fb838a3ae9b0ef2f0ebf24191acaf4ab9ecec,199526.37179321417
0x2f30c18491435cb8bf24047d3398167ac327f750,199524.32008673684
0xdc01ea5b6b48187f5aa1e422e90dc01d03217b76,199518.2436939255
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,198213.4674546331
0xb7abf554aefd4686639afcf2a653adfda3d9b038,196502.96105011768
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,191057.8945613801
0xdab0d648a2a771e6952916a822dddf738b535f5a,190150.6659232984
0x13838884271ec954cb036d0b29d404afab5eae2a,182037.30046431097
