delegate,voting_power
0xf11b6a8c3cb8bb7dbc1518a613b10ceb0bbfc06b,5213353.985144845
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,5130274.357872245
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,5076000.765396897
0xeff8d84e0fd304550da242040ccd45bd44ce71f1,5005342.614789907
0x429f9ada43e9f345cbb85ec88681bb70df808892,4770969.7197218845
0xa6e8772af29b29b9202a073f8e36f447689beef6,2919931.7329437016
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,2917559.269787749
0x406b607644c5d7bfda95963201e45a4c6ab1c159,2764362.277656768
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,2229284.9396166457
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,1852132.6164546888
0x4f41877773e44f2275da1942fee898556821bf66,1771723.0664103827
0xb933aee47c438f22de0747d57fc239fe37878dd1,1558995.8733930695
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,1442848.2865565496
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1442025.6106557888
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1274918.6534361648
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,1185040.482705372
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,1164988.117491162
0xb55a948763e0d386b6defcd8070a522216ae42b1,1120620.6268563785
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1026252.1859807428
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1019606.6772251946
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1013683.5820525148
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,1009564.393467208
0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,1008043.75688818
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1004843.4296239908
0x2b7839e74e8a9145e594810508006b3e856088f8,1003575.1294199664
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,949446.7812736148
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,750864.9532821286
0x8f73be66ca8c79382f72139be03746343bf5faa0,749089.7686669191
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,708303.043950769
