delegate,voting_power
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,5630006.358025234
0x429f9ada43e9f345cbb85ec88681bb70df808892,5204117.08170496
0x406b607644c5d7bfda95963201e45a4c6ab1c159,3633671.3687001136
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,2606835.41242856
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,2407459.070246989
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,2376328.523473267
0x4f41877773e44f2275da1942fee898556821bf66,1872513.7719721005
0xa6e8772af29b29b9202a073f8e36f447689beef6,1793820.4847460203
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1744925.6126702924
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1686773.5896016925
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,1508547.7605140875
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,1443323.9760762807
0xb933aee47c438f22de0747d57fc239fe37878dd1,1346738.2815454232
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,1187798.1797935118
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1150556.2868510971
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,1146306.4820872657
0xb55a948763e0d386b6defcd8070a522216ae42b1,1132335.3676014536
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1041619.9981897464
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,1026500.650048747
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1025682.1816533162
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1011433.8275846958
0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,1007251.6243010148
0x2b7839e74e8a9145e594810508006b3e856088f8,1004132.9219286346
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1003170.2933176408
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,1000761.7504131772
0x8f73be66ca8c79382f72139be03746343bf5faa0,943242.6018260703
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,902856.563015598
0x8f5415415d9200ccd8523f3ee88f96f476141cc3,880720.5516723482
0x6cea573473348367a5f66e0f261bfa25799e6a60,750222.1829451252
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,594150.8528933262
0xb074ec6c37659525eef2fb44478077901f878012,575108.4189623339
0xb7abf554aefd4686639afcf2a653adfda3d9b038,564179.8349586322
0x3471884f189fd7c63fe8c83601d28ce0cc1b3853,495354.59482662537
0xdb5781a835b60110298ff7205d8ef9678ff1f800,485583.47027158056
0xd1c5980984bdbb0061b842fa81b3d38859850c39,479726.2589032349
0x45a10f35befa4ab841c77860204b133118b7ccae,471056.4881058206
0x13838884271ec954cb036d0b29d404afab5eae2a,452188.6710535698
0x62a43123fe71f9764f26554b3f5017627996816a,432723.433439082
0x7ae109a63ff4dc852e063a673b40bed85d22e585,374824.1650629351
0xc94ae9860b37170c08e51f453f8124a86cd7c0cd,353927.1183168005
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,340168.60709945386
0xd23199f1222c418ffc74c385171330b21b16e452,298736.6982023492
0x9b7df3a2df61e72df5c4d565a0e017d7c5c6e532,289893.3310497083
0xc70abe97baf38782fa479b23311b611d0e82076b,288475.4922617739
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,274620.0200374253
0xaa31cb426e2c83cda9c850874d166d7fca836b14,266195.5590136469
0xdab0d648a2a771e6952916a822dddf738b535f5a,258475.3138411789
0x01e6b50557ef1a2ca58a621998ace3f278e808b8,255286.51241027663
0x13debc7a8ef08a97531d0f9a7eabf2b0271c5054,251737.3746462417
0x7899d9b1181cbb427b0b1be0684c096c260f7474,248326.978586242
0x94db037207f6fb697dbd33524aadffd108819dc8,245461.3729027937
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,226521.7907838142
0xdcf7be2ff93e1a7671724598b1526f3a33b1ec25,214618.35631108613
0x5ab0fdc6f0ca9ea178c95ceccf944a4ce1aedddd,201201.0220929203
0xeb1afebd776c9669ce0eb3cb2e14346751223c60,200417.7738914586
0x8932eb23bad9bddb5cf81426f78279a53c6c3b71,199887.4016893931
0x2f30c18491435cb8bf24047d3398167ac327f750,199860.64682689484
0xc17a59dc5fc0df4853ee71e6dd7640e5e4954f0f,199822.0588484288
0x59761d97585985a4dabeea984eefc0aa18ac02a8,199727.6194077725
0x8d5579eda0d6f0515c833ebd36bbaf116e11613a,199709.6790583262
0x20f3880a281092dbc6699e5d5a0ff5feb3d3db1a,199657.42876875392
0x5c070a099b0e02a6ae56883ff5b657129cbcb6e5,199645.4620667645
0xf9551c66995ed3ff9bb05c9fd7ff148bd75dc99a,176568.74257453822
0x0331969e189d63fbc31d771bb04ab44227d748d8,153529.92046121103
0xeef440ea127a0aabf70601c6c68c425c29d02018,153395.96271669125
0x062a07cbf4848fda67292a96a5e02c97e402233f,142889.2664848399
