delegate,voting_power
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,5559738.744157602
0xf11b6a8c3cb8bb7dbc1518a613b10ceb0bbfc06b,5215936.451415815
0xeff8d84e0fd304550da242040ccd45bd44ce71f1,5030273.275995169
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,4170396.905844669
0x429f9ada43e9f345cbb85ec88681bb70df808892,3429827.316062418
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,3102225.059551373
0xa6e8772af29b29b9202a073f8e36f447689beef6,2841292.427715303
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,2708547.493054077
0x1689b49f4fcb3acd3f84d88bf9f03f2aec15d374,2416058.315967534
0x406b607644c5d7bfda95963201e45a4c6ab1c159,2150832.6360851754
0x4f41877773e44f2275da1942fee898556821bf66,1847305.4660784404
0x6eda5acaff7f5964e1ecc3fd61c62570c186ca0c,1761519.4036125247
0xed11e5ea95a5a3440fbaadc4cc404c56d0a5bb04,1707455.433209946
0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,1624931.2069415825
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,1594355.542728794
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1477507.2452858915
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1474945.8266634657
0xb79294d00848a3a4c00c22d9367f19b4280689d7,1473009.6328154334
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,1466952.4535315053
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,1444581.4834462279
0x94db037207f6fb697dbd33524aadffd108819dc8,1263879.1138044891
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1195136.0200172565
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,1166022.1750892715
0xb55a948763e0d386b6defcd8070a522216ae42b1,1087179.009994547
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1063052.2089012065
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1030663.7533090032
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1023904.3742433152
0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,1015090.399333432
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,1008465.8570199244
0x2b7839e74e8a9145e594810508006b3e856088f8,1001627.6133326454
0x2deb7c0704f9696c976ed73d449badefab67c399,1001297.2033401264
0x395136a88f087a2a013e6621ccfc551e5b9aa552,1000429.0253102364
0x7575f04a46b6d76142723e765f7546c354773406,1000063.1646316112
0xdab0d648a2a771e6952916a822dddf738b535f5a,777950.4786687569
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,708013.6294734939
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,702755.6537406595
0x8f73be66ca8c79382f72139be03746343bf5faa0,669789.5683623743
0x7899d9b1181cbb427b0b1be0684c096c260f7474,637205.5936473631
0x7b0befc5b043148cd7bd5cfeeef7bc63d28edec0,620519.7081178097
0x45a10f35befa4ab841c77860204b133118b7ccae,611740.5900705904
0xd23199f1222c418ffc74c385171330b21b16e452,605359.292796139
0x0331969e189d63fbc31d771bb04ab44227d748d8,593631.0718076958
0x17296956b4e07ff8931e4ff4ea06709fab70b879,559949.4644180067
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,559854.4210124741
0x5f4bcccb5c2cbb01c619f5cfed555466e31679b6,537870.9516032694
0x8c580556fdb1f57853e49f409ae9b89f7658e7a2,528016.114679181
0x1208a26faa0f4ac65b42098419eb4daa5e580ac6,501611.20225923636
