delegate,voting_power
0x406b607644c5d7bfda95963201e45a4c6ab1c159,4038821.990626236
0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,2947730.6106745186
0x429f9ada43e9f345cbb85ec88681bb70df808892,2242287.4743762333
0xa6e8772af29b29b9202a073f8e36f447689beef6,1510297.7137895543
0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,1137496.386725134
0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1041060.2079706928
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1013557.6203186496
0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1005892.9481231848
0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1001327.7705400616
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1001109.855559966
0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,980103.866563976
0xf4b0556b9b6f53e00a1fdd2b0478ce841991d8fa,885537.9312116245
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,737149.4293508842
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,726600.1122742736
0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,702213.913255643
0xd1c5980984bdbb0061b842fa81b3d38859850c39,551963.6056441694
0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,548573.3566949948
0x8f73be66ca8c79382f72139be03746343bf5faa0,492920.202153488
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,457364.21824818617
0xb074ec6c37659525eef2fb44478077901f878012,414091.769916828
0x45a10f35befa4ab841c77860204b133118b7ccae,406019.4567343626
0x6cea573473348367a5f66e0f261bfa25799e6a60,390502.7909368999
0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,388429.64769400377
0x3d2d722b443a5cae8e41877bb7cd649f3650937c,361202.4783849936
0x1dd174bf2e090d0f1b1360ac8905780429b2642b,336357.6224532455
0x9e5b45e4872de2ee4b6ffbd06b3735501826b032,308845.9429392451
0xc94ae9860b37170c08e51f453f8124a86cd7c0cd,299931.8167540465
0x9cbe5b896d0c24acf41860b9e3df6750c2040a40,293468.5503221379
0x62a43123fe71f9764f26554b3f5017627996816a,289842.21203903604
0x7ae109a63ff4dc852e063a673b40bed85d22e585,288599.92047855014
0xc70abe97baf38782fa479b23311b611d0e82076b,264326.8551602192
0x38e77e487518851f47e8470433d69f3119304d7c,260764.674540928
